name chr start stop
1 GRMZM2G059865 1 4853 9651
2 GRMZM5G888250 1 9881 10386
3 GRMZM2G093344 1 109518 111768
4 GRMZM2G093399 1 136306 138928
5 GRMZM5G809743 1 144360 144656
6 GRMZM5G833153 1 144956 145645
7 GRMZM2G104572 1 234778 235889
8 GRMZM2G023794 1 264625 270894
9 GRMZM2G023863 1 272524 274766
10 GRMZM2G408834 1 379243 385787
11 GRMZM2G471814 1 514920 516014
12 GRMZM2G330436 1 515996 526845
13 GRMZM2G032104 1 644607 652092
14 GRMZM2G333069 1 644610 645387
15 GRMZM2G399700 1 674822 680486
16 GRMZM2G474694 1 831119 835213
17 GRMZM2G172183 1 983401 991116
18 GRMZM2G073979 1 995084 997694
19 GRMZM2G374777 1 997920 998659
20 GRMZM2G374779 1 999355 1003189
21 GRMZM2G374812 1 1001049 1004935
22 GRMZM2G052586 1 1034669 1040162
23 GRMZM2G483779 1 1155581 1156723
24 GRMZM2G026639 1 1193130 1201436
25 GRMZM2G367714 1 1498896 1505328
26 GRMZM2G097229 1 1564785 1566048
27 GRMZM2G474194 1 1662968 1664359
28 GRMZM2G703462 1 1752157 1752468
29 GRMZM2G161483 1 1760348 1762552
30 GRMZM2G161540 1 1777858 1780777
31 GRMZM2G161560 1 1785556 1787536
32 GRMZM2G079891 1 1855719 1858340
33 GRMZM2G060265 1 1953454 1955530
34 GRMZM2G361164 1 1953658 1955308
35 GRMZM2G060296 1 1960832 1968020
36 GRMZM2G164696 1 2035660 2037949
37 GRMZM2G703466 1 2040711 2045156
38 GRMZM2G114469 1 2085432 2087707
39 GRMZM2G114459 1 2088571 2102311
40 GRMZM2G458423 1 2159240 2166540
41 GRMZM2G109725 1 2205747 2210355
42 GRMZM2G410990 1 2219064 2223783
43 GRMZM2G158378 1 2304388 2306011
44 GRMZM2G459354 1 2398447 2402911
45 GRMZM2G329177 1 2426202 2433528
46 GRMZM2G028870 1 2464881 2467457
47 GRMZM2G052546 1 2535972 2542553
48 GRMZM2G035377 1 2655520 2658068
49 GRMZM2G085691 1 2683789 2690222
50 GRMZM2G388684 1 2690771 2692140
51 GRMZM2G085827 1 2725602 2734210
52 GRMZM2G085872 1 2734520 2739052
53 GRMZM2G085885 1 2739478 2748500
54 GRMZM2G086242 1 2740243 2744905
55 GRMZM2G086269 1 2751020 2753498
56 GRMZM2G042552 1 2781764 2783973
57 GRMZM2G042539 1 2784641 2785720
58 GRMZM2G042250 1 2791598 2798511
59 GRMZM2G041881 1 2798950 2801847
60 GRMZM5G802392 1 2839337 2840256
61 GRMZM2G015384 1 2874116 2894251
62 GRMZM2G137366 1 2930054 2935013
63 GRMZM2G137352 1 2949521 2951160
64 GRMZM2G137329 1 2993010 2993733
65 GRMZM2G137236 1 3002517 3020917
66 GRMZM2G436226 1 3022699 3026814
67 GRMZM2G314660 1 3070618 3075127
68 GRMZM2G092232 1 3123303 3129298
69 GRMZM2G393062 1 3129700 3130707
70 GRMZM2G092165 1 3131125 3132587
71 GRMZM2G124550 1 3171355 3177214
72 GRMZM2G144197 1 3188618 3190436
73 GRMZM2G144101 1 3192127 3193969
74 GRMZM2G077615 1 3262172 3264068
75 GRMZM2G077669 1 3265278 3269180
76 GRMZM2G077760 1 3271374 3272625
77 GRMZM2G077769 1 3273122 3274316
78 GRMZM2G077780 1 3274618 3279550
79 GRMZM2G126199 1 3347714 3349741
80 GRMZM2G126218 1 3353055 3356772
81 GRMZM2G426802 1 3357173 3361892
82 GRMZM2G440537 1 3397910 3402728
83 GRMZM2G440562 1 3399824 3402728
84 GRMZM2G055880 1 3441710 3445069
85 GRMZM2G055698 1 3462299 3464275
86 GRMZM2G703469 1 3542131 3542643
87 GRMZM2G062210 1 3548035 3558269
88 GRMZM2G044388 1 3639178 3642462
89 GRMZM2G044247 1 3642610 3645501
90 GRMZM2G088482 1 3658216 3661126
91 GRMZM2G029713 1 3693186 3697974
92 GRMZM2G029824 1 3701759 3704274
93 GRMZM2G320099 1 3704158 3706768
94 GRMZM2G030173 1 3708081 3709174
95 GRMZM2G030299 1 3723963 3728080
96 GRMZM2G320111 1 3728320 3729044
97 GRMZM2G030567 1 3731284 3736201
98 GRMZM2G320117 1 3738693 3740468
99 GRMZM2G085909 1 3824196 3828488
100 GRMZM2G308570 1 3886165 3899530
101 GRMZM2G087207 1 4011888 4016575
102 GRMZM2G387837 1 4016857 4019282
103 GRMZM2G013634 1 4031957 4034078
104 GRMZM2G312438 1 4034104 4039748
105 GRMZM2G013986 1 4046389 4049198
106 GRMZM2G014382 1 4055333 4063463
107 GRMZM2G344566 1 4089999 4090388
108 GRMZM2G453794 1 4173399 4187540
109 GRMZM2G167568 1 4204276 4206620
110 GRMZM2G181153 1 4234225 4235314
111 GRMZM2G406204 1 4241970 4245995
112 GRMZM2G169402 1 4281720 4284082
113 GRMZM2G473389 1 4284637 4287037
114 GRMZM2G049031 1 4299821 4307399
115 GRMZM2G104468 1 4347558 4352146
116 GRMZM2G303810 1 4432071 4436049
117 GRMZM2G136859 1 4439060 4441060
118 GRMZM2G082227 1 4541351 4542977
119 GRMZM2G341934 1 4594771 4598263
120 GRMZM2G040762 1 4600840 4608247
121 GRMZM2G105415 1 4709170 4714556
122 GRMZM2G105436 1 4716309 4718889
123 GRMZM2G475289 1 4742267 4744172
124 GRMZM2G475296 1 4745827 4746394
125 GRMZM2G176820 1 4751567 4754548
126 GRMZM2G176840 1 4758334 4760645
127 GRMZM2G475380 1 4760982 4765715
128 GRMZM2G026223 1 4855702 4871280
129 GRMZM2G070047 1 4974956 4978298
130 GRMZM2G070242 1 4982073 4984357
131 GRMZM2G070259 1 4986317 4988530
132 GRMZM2G159427 1 4990825 4996613
133 GRMZM2G159431 1 5003069 5007707
134 GRMZM2G461777 1 5010372 5011232
135 GRMZM2G159470 1 5023256 5024876
136 GRMZM2G159477 1 5039235 5041641
137 GRMZM2G327059 1 5080779 5086703
138 GRMZM2G165422 1 5238056 5241100
139 GRMZM2G465680 1 5241948 5243449
140 GRMZM5G838828 1 5241987 5243330
141 GRMZM2G165362 1 5258031 5259992
142 GRMZM2G119736 1 5319577 5321573
143 GRMZM2G552966 1 5330504 5331253
144 GRMZM2G119494 1 5338769 5342487
145 GRMZM2G119471 1 5341113 5343423
146 GRMZM2G090051 1 5373807 5376229
147 GRMZM2G089976 1 5380426 5387723
148 GRMZM2G176558 1 5428400 5433217
149 GRMZM2G176521 1 5446958 5450304
150 GRMZM2G055737 1 5511014 5512340
151 GRMZM2G055704 1 5524394 5526066
152 GRMZM2G055575 1 5531756 5536440
153 GRMZM2G177508 1 5582720 5584188
154 GRMZM2G325462 1 5622198 5623138
155 GRMZM2G025552 1 5625358 5627751
156 GRMZM2G025642 1 5629469 5636418
157 GRMZM2G319022 1 5713199 5734293
158 GRMZM2G428184 1 5738360 5741643
159 GRMZM2G129243 1 5741206 5746549
160 GRMZM2G371137 1 5803453 5808249
161 GRMZM2G040158 1 5813937 5826523
162 GRMZM2G105571 1 5867061 5870868
163 GRMZM2G065718 1 5946642 5948327
164 GRMZM2G180951 1 5980937 6001058
165 GRMZM2G057778 1 6012082 6030031
166 GRMZM2G341918 1 6067322 6077434
167 GRMZM2G086707 1 6117563 6119219
168 GRMZM2G448701 1 6148852 6149886
169 GRMZM2G143588 1 6164240 6168758
170 GRMZM2G032852 1 6187338 6192558
171 GRMZM2G321053 1 6191869 6194808
172 GRMZM2G321041 1 6211040 6212063
173 GRMZM2G032409 1 6213705 6218396
174 GRMZM2G032219 1 6227482 6231124
175 GRMZM2G031859 1 6236637 6246243
176 GRMZM5G845611 1 6404116 6406778
177 GRMZM5G809042 1 6409247 6409369
178 GRMZM5G835840 1 6409247 6409369
179 GRMZM5G857724 1 6426803 6427171
180 GRMZM5G887276 1 6525345 6530540
181 GRMZM2G137312 1 6540563 6544388
182 GRMZM2G137367 1 6550505 6561485
183 GRMZM2G137374 1 6562586 6564260
184 GRMZM2G092813 1 6776410 6778456
185 GRMZM2G392863 1 6802699 6803522
186 GRMZM2G092916 1 6826050 6827993
187 GRMZM2G092923 1 6830770 6834084
188 GRMZM2G392956 1 6834736 6845523
189 GRMZM2G089056 1 6914658 6919234
190 GRMZM2G089092 1 6922161 6925586
191 GRMZM2G020548 1 7034341 7040090
192 GRMZM2G409997 1 7055979 7063413
193 GRMZM2G109566 1 7069662 7073821
194 GRMZM2G409976 1 7078124 7080237
195 GRMZM2G109509 1 7079806 7085735
196 GRMZM2G090568 1 7153869 7156145
197 GRMZM2G090738 1 7157855 7162078
198 GRMZM2G057158 1 7186196 7191994
199 GRMZM2G040887 1 7237110 7257506
200 GRMZM2G132019 1 7290519 7294784
201 GRMZM2G071349 1 7295694 7296463
202 GRMZM6G101378 1 7296619 7297670
203 GRMZM2G096020 1 7336739 7343359
204 GRMZM2G095968 1 7353115 7355433
205 GRMZM2G399948 1 7384592 7385668
206 GRMZM2G099598 1 7391604 7396326
207 GRMZM2G099454 1 7398291 7402944
208 GRMZM2G092719 1 7451480 7453676
209 GRMZM2G059428 1 7483452 7485518
210 GRMZM2G110345 1 7555922 7560928
211 GRMZM2G410991 1 7561361 7564512
212 GRMZM2G110616 1 7563703 7565913
213 GRMZM2G465806 1 7592783 7597177
214 GRMZM2G048740 1 7681770 7696207
215 GRMZM2G093286 1 7709431 7711888
216 GRMZM2G119499 1 7819660 7821094
217 GRMZM2G096269 1 7854953 7856757
218 GRMZM2G096247 1 7858765 7859977
219 GRMZM2G096153 1 7861823 7863469
220 GRMZM2G092592 1 7950480 7951039
221 GRMZM2G092481 1 7960809 7964688
222 GRMZM2G173372 1 7991270 7993430
223 GRMZM2G075701 1 8025215 8027012
224 GRMZM2G075870 1 8032557 8034555
225 GRMZM2G075901 1 8034803 8035621
226 GRMZM2G399311 1 8039175 8044299
227 GRMZM2G475168 1 8093575 8094362
228 GRMZM2G176523 1 8093583 8097191
229 GRMZM2G176499 1 8098892 8101546
230 GRMZM2G475059 1 8107799 8109878
231 GRMZM2G176397 1 8131180 8143069
232 GRMZM2G474973 1 8200449 8202179
233 GRMZM2G176131 1 8216852 8217667
234 GRMZM5G833774 1 8266753 8270577
235 GRMZM5G891266 1 8278661 8284460
236 GRMZM2G018579 1 8347282 8348888
237 GRMZM2G018706 1 8348904 8351556
